row_index,date,time,temp,weather,wind,humidity,barometer,visibility
2024-06-10 06:51,2024-06-10,06:51,17 °C,Sunny.,N/A,67%,1004 mbar,16 km
2024-06-10 07:51,2024-06-10,07:51,17 °C,Sunny.,13 km/h,65%,1004 mbar,16 km
2024-06-10 08:51,2024-06-10,08:51,18 °C,Sunny.,17 km/h,59%,1004 mbar,16 km
2024-06-10 09:51,2024-06-10,09:51,19 °C,Sunny.,17 km/h,56%,1004 mbar,16 km
2024-06-10 10:51,2024-06-10,10:51,20 °C,Partly sunny.,N/A,53%,1004 mbar,16 km
2024-06-10 11:51,2024-06-10,11:51,21 °C,Scattered clouds.,No wind,53%,1004 mbar,16 km
2024-06-10 12:51,2024-06-10,12:51,21 °C,Partly sunny.,N/A,53%,1004 mbar,16 km
2024-06-10 13:51,2024-06-10,13:51,23 °C,Partly sunny.,7 km/h,48%,1004 mbar,16 km
2024-06-10 14:51,2024-06-10,14:51,22 °C,More clouds than sun.,N/A,49%,1005 mbar,16 km
2024-06-10 15:51,2024-06-10,15:51,22 °C,Broken clouds.,N/A,47%,1005 mbar,16 km
2024-06-10 16:51,2024-06-10,16:51,22 °C,Overcast.,13 km/h,48%,1005 mbar,16 km
2024-06-10 17:51,2024-06-10,17:51,23 °C,Scattered clouds.,11 km/h,46%,1005 mbar,16 km
2024-06-10 18:51,2024-06-10,18:51,23 °C,Scattered clouds.,9 km/h,46%,1006 mbar,16 km
2024-06-10 19:51,2024-06-10,19:51,22 °C,Scattered clouds.,7 km/h,48%,1006 mbar,16 km
2024-06-10 20:51,2024-06-10,20:51,21 °C,Passing clouds.,7 km/h,49%,1007 mbar,16 km
2024-06-10 21:51,2024-06-10,21:51,21 °C,Passing clouds.,13 km/h,51%,1008 mbar,16 km
2024-06-10 22:51,2024-06-10,22:51,19 °C,Passing clouds.,11 km/h,57%,1009 mbar,16 km
2024-06-10 23:51,2024-06-10,23:51,19 °C,Passing clouds.,No wind,61%,1010 mbar,16 km
2024-06-11 00:51,2024-06-11,00:51,19 °C,Passing clouds.,7 km/h,59%,1010 mbar,16 km
2024-06-11 01:51,2024-06-11,01:51,18 °C,Clear.,7 km/h,63%,1010 mbar,16 km
2024-06-11 02:51,2024-06-11,02:51,17 °C,Passing clouds.,6 km/h,68%,1010 mbar,16 km
2024-06-11 03:51,2024-06-11,03:51,17 °C,Passing clouds.,6 km/h,73%,1011 mbar,16 km
2024-06-11 04:51,2024-06-11,04:51,16 °C,Clear.,11 km/h,75%,1011 mbar,16 km
2024-06-11 05:51,2024-06-11,05:51,16 °C,Sunny.,7 km/h,80%,1012 mbar,16 km
2024-06-11 06:51,2024-06-11,06:51,16 °C,Sunny.,7 km/h,72%,1012 mbar,16 km
2024-06-11 07:51,2024-06-11,07:51,17 °C,Sunny.,6 km/h,70%,1013 mbar,16 km
2024-06-11 08:51,2024-06-11,08:51,18 °C,Sunny.,7 km/h,66%,1013 mbar,16 km
2024-06-11 09:51,2024-06-11,09:51,19 °C,Scattered clouds.,No wind,61%,1013 mbar,16 km
2024-06-11 10:51,2024-06-11,10:51,21 °C,Overcast.,7 km/h,57%,1013 mbar,16 km
2024-06-11 11:51,2024-06-11,11:51,22 °C,Partly sunny.,6 km/h,52%,1013 mbar,16 km
2024-06-11 12:51,2024-06-11,12:51,21 °C,Overcast.,7 km/h,61%,1013 mbar,16 km
2024-06-11 13:51,2024-06-11,13:51,20 °C,Mostly cloudy.,No wind,65%,1013 mbar,16 km
2024-06-11 14:51,2024-06-11,14:51,20 °C,Overcast.,6 km/h,65%,1013 mbar,16 km
2024-06-11 15:51,2024-06-11,15:51,22 °C,Overcast.,7 km/h,53%,1013 mbar,16 km
2024-06-11 16:51,2024-06-11,16:51,22 °C,Partly sunny.,No wind,57%,1013 mbar,16 km
2024-06-11 17:51,2024-06-11,17:51,22 °C,Overcast.,No wind,55%,1013 mbar,16 km
2024-06-11 18:51,2024-06-11,18:51,21 °C,Mostly cloudy.,No wind,61%,1014 mbar,16 km
2024-06-11 19:51,2024-06-11,19:51,19 °C,Overcast.,No wind,73%,1014 mbar,16 km
2024-06-11 20:51,2024-06-11,20:51,19 °C,Overcast.,No wind,79%,1014 mbar,16 km
2024-06-11 21:51,2024-06-11,21:51,21 °C,Overcast.,6 km/h,59%,1015 mbar,16 km
2024-06-11 22:51,2024-06-11,22:51,20 °C,Overcast.,7 km/h,65%,1015 mbar,16 km
2024-06-11 23:51,2024-06-11,23:51,20 °C,Mostly cloudy.,7 km/h,61%,1016 mbar,16 km
2024-06-12 00:51,2024-06-12,00:51,19 °C,Overcast.,7 km/h,61%,1016 mbar,16 km
2024-06-12 01:51,2024-06-12,01:51,19 °C,Overcast.,6 km/h,68%,1016 mbar,16 km
2024-06-12 02:51,2024-06-12,02:51,18 °C,Passing clouds.,6 km/h,70%,1016 mbar,16 km
2024-06-12 03:51,2024-06-12,03:51,19 °C,Overcast.,7 km/h,70%,1016 mbar,16 km
2024-06-12 04:51,2024-06-12,04:51,17 °C,Clear.,No wind,81%,1016 mbar,16 km
2024-06-12 05:51,2024-06-12,05:51,17 °C,Sunny.,6 km/h,80%,1017 mbar,16 km
2024-06-12 06:51,2024-06-12,06:51,17 °C,Sunny.,No wind,81%,1017 mbar,16 km
2024-06-12 07:51,2024-06-12,07:51,18 °C,Sunny.,6 km/h,76%,1017 mbar,16 km
2024-06-12 08:51,2024-06-12,08:51,20 °C,Sunny.,6 km/h,68%,1017 mbar,16 km
2024-06-12 09:51,2024-06-12,09:51,21 °C,Sunny.,No wind,59%,1017 mbar,16 km
2024-06-12 10:51,2024-06-12,10:51,21 °C,Overcast.,6 km/h,59%,1017 mbar,16 km
2024-06-12 11:51,2024-06-12,11:51,22 °C,Partly sunny.,No wind,57%,1017 mbar,16 km
2024-06-12 12:51,2024-06-12,12:51,22 °C,Mostly cloudy.,No wind,57%,1017 mbar,16 km
2024-06-12 13:51,2024-06-12,13:51,22 °C,Partly sunny.,N/A,53%,1016 mbar,16 km
2024-06-12 14:51,2024-06-12,14:51,23 °C,Partly sunny.,No wind,53%,1016 mbar,16 km
2024-06-12 15:51,2024-06-12,15:51,23 °C,Overcast.,6 km/h,55%,1016 mbar,16 km
2024-06-12 16:51,2024-06-12,16:51,24 °C,Partly sunny.,N/A,48%,1016 mbar,16 km
2024-06-12 17:51,2024-06-12,17:51,23 °C,Partly sunny.,9 km/h,52%,1015 mbar,16 km
2024-06-12 18:51,2024-06-12,18:51,23 °C,Partly sunny.,6 km/h,57%,1016 mbar,16 km
2024-06-12 19:51,2024-06-12,19:51,22 °C,Sunny.,6 km/h,63%,1016 mbar,16 km
2024-06-12 20:51,2024-06-12,20:51,21 °C,Clear.,6 km/h,73%,1016 mbar,16 km
2024-06-12 21:51,2024-06-12,21:51,20 °C,Clear.,6 km/h,76%,1016 mbar,16 km
2024-06-12 22:51,2024-06-12,22:51,19 °C,Clear.,No wind,76%,1016 mbar,16 km
2024-06-12 23:51,2024-06-12,23:51,19 °C,Clear.,No wind,76%,1016 mbar,16 km
2024-06-13 00:51,2024-06-13,00:51,19 °C,Clear.,No wind,79%,1016 mbar,16 km
2024-06-13 01:51,2024-06-13,01:51,19 °C,Clear.,No wind,87%,1016 mbar,16 km
2024-06-13 02:51,2024-06-13,02:51,18 °C,Clear.,No wind,91%,1016 mbar,14 km
2024-06-13 03:51,2024-06-13,03:51,19 °C,Clear.,No wind,76%,1016 mbar,16 km
2024-06-13 04:51,2024-06-13,04:51,19 °C,Clear.,No wind,78%,1016 mbar,16 km
2024-06-13 05:51,2024-06-13,05:51,18 °C,Sunny.,6 km/h,76%,1016 mbar,16 km
2024-06-13 06:51,2024-06-13,06:51,19 °C,Sunny.,6 km/h,73%,1017 mbar,16 km
2024-06-13 07:51,2024-06-13,07:51,21 °C,Sunny.,No wind,68%,1016 mbar,16 km
2024-06-13 08:51,2024-06-13,08:51,23 °C,Sunny.,No wind,59%,1017 mbar,16 km
2024-06-13 09:51,2024-06-13,09:51,24 °C,Sunny.,No wind,55%,1017 mbar,16 km
2024-06-13 10:51,2024-06-13,10:51,26 °C,Sunny.,No wind,54%,1016 mbar,16 km
2024-06-13 11:51,2024-06-13,11:51,27 °C,Sunny.,7 km/h,45%,1016 mbar,16 km
2024-06-13 12:51,2024-06-13,12:51,28 °C,Sunny.,No wind,40%,1016 mbar,16 km
2024-06-13 13:51,2024-06-13,13:51,28 °C,Sunny.,6 km/h,48%,1015 mbar,16 km
2024-06-13 14:51,2024-06-13,14:51,27 °C,Sunny.,11 km/h,49%,1015 mbar,16 km
2024-06-13 15:51,2024-06-13,15:51,27 °C,Sunny.,9 km/h,51%,1015 mbar,16 km
2024-06-13 16:51,2024-06-13,16:51,27 °C,Passing clouds.,9 km/h,47%,1014 mbar,16 km
2024-06-13 17:51,2024-06-13,17:51,26 °C,Sunny.,6 km/h,52%,1014 mbar,16 km
2024-06-13 18:51,2024-06-13,18:51,25 °C,Sunny.,9 km/h,60%,1014 mbar,16 km
2024-06-13 19:51,2024-06-13,19:51,24 °C,Sunny.,7 km/h,62%,1014 mbar,16 km
2024-06-13 20:51,2024-06-13,20:51,24 °C,Clear.,6 km/h,66%,1014 mbar,16 km
2024-06-13 21:51,2024-06-13,21:51,24 °C,Clear.,7 km/h,64%,1014 mbar,16 km
2024-06-13 22:51,2024-06-13,22:51,23 °C,Clear.,7 km/h,69%,1014 mbar,16 km
2024-06-13 23:51,2024-06-13,23:51,23 °C,Clear.,7 km/h,71%,1014 mbar,16 km
2024-06-14 00:51,2024-06-14,00:51,22 °C,Clear.,15 km/h,73%,1014 mbar,16 km
2024-06-14 01:51,2024-06-14,01:51,22 °C,Clear.,N/A,73%,1013 mbar,16 km
2024-06-14 02:51,2024-06-14,02:51,21 °C,Clear.,7 km/h,76%,1013 mbar,16 km
2024-06-14 03:51,2024-06-14,03:51,21 °C,Clear.,6 km/h,73%,1012 mbar,16 km
2024-06-14 04:51,2024-06-14,04:51,21 °C,Clear.,7 km/h,76%,1012 mbar,16 km
2024-06-14 05:51,2024-06-14,05:51,21 °C,Sunny.,7 km/h,79%,1012 mbar,16 km
2024-06-14 06:51,2024-06-14,06:51,21 °C,Sunny.,6 km/h,79%,1012 mbar,16 km
2024-06-14 07:51,2024-06-14,07:51,22 °C,Sunny.,11 km/h,78%,1012 mbar,16 km
2024-06-14 08:51,2024-06-14,08:51,23 °C,Sunny.,6 km/h,76%,1012 mbar,16 km
2024-06-14 10:51,2024-06-14,10:51,27 °C,Sunny.,No wind,67%,1012 mbar,16 km
2024-06-14 11:51,2024-06-14,11:51,28 °C,Sunny.,No wind,65%,1012 mbar,16 km
2024-06-14 12:51,2024-06-14,12:51,27 °C,Sunny.,No wind,69%,1011 mbar,14 km
2024-06-14 13:51,2024-06-14,13:51,29 °C,Sunny.,No wind,59%,1011 mbar,16 km
2024-06-14 14:51,2024-06-14,14:51,28 °C,Passing clouds.,9 km/h,65%,1010 mbar,16 km
2024-06-14 15:51,2024-06-14,15:51,29 °C,Passing clouds.,7 km/h,59%,1010 mbar,16 km
2024-06-14 16:51,2024-06-14,16:51,27 °C,Partly sunny.,6 km/h,71%,1010 mbar,16 km
2024-06-14 17:51,2024-06-14,17:51,26 °C,Partly sunny.,6 km/h,72%,1010 mbar,16 km
2024-06-14 19:13,2024-06-14,19:13,18 °C,Rain. Fog.,6 km/h,100%,1013 mbar,3 km
2024-06-14 19:23,2024-06-14,19:23,19 °C,Light rain. Cloudy.,7 km/h,100%,1012 mbar,11 km
2024-06-14 19:51,2024-06-14,19:51,19 °C,Fog.,No wind,100%,1011 mbar,6 km
2024-06-14 20:51,2024-06-14,20:51,19 °C,Mostly cloudy.,7 km/h,100%,1012 mbar,13 km
2024-06-14 21:51,2024-06-14,21:51,18 °C,Mostly cloudy.,6 km/h,100%,1011 mbar,16 km
2024-06-14 22:51,2024-06-14,22:51,19 °C,Mostly cloudy.,No wind,96%,1012 mbar,16 km
2024-06-14 23:51,2024-06-14,23:51,19 °C,Overcast.,No wind,97%,1012 mbar,16 km
2024-06-15 00:51,2024-06-15,00:51,19 °C,Clear.,6 km/h,100%,1012 mbar,16 km
2024-06-15 01:51,2024-06-15,01:51,19 °C,Clear.,No wind,97%,1012 mbar,16 km
2024-06-15 02:51,2024-06-15,02:51,19 °C,Clear.,No wind,90%,1012 mbar,16 km
2024-06-15 03:51,2024-06-15,03:51,19 °C,Clear.,6 km/h,93%,1012 mbar,16 km
2024-06-15 04:51,2024-06-15,04:51,19 °C,Passing clouds.,No wind,90%,1012 mbar,16 km
2024-06-15 05:51,2024-06-15,05:51,18 °C,Sunny.,6 km/h,91%,1013 mbar,16 km
2024-06-15 06:51,2024-06-15,06:51,19 °C,Sunny.,9 km/h,76%,1014 mbar,16 km
2024-06-15 07:51,2024-06-15,07:51,20 °C,Sunny.,11 km/h,70%,1015 mbar,16 km
2024-06-15 08:51,2024-06-15,08:51,21 °C,Sunny.,7 km/h,66%,1015 mbar,16 km
2024-06-15 09:51,2024-06-15,09:51,22 °C,Sunny.,9 km/h,59%,1016 mbar,16 km
2024-06-15 10:51,2024-06-15,10:51,23 °C,Sunny.,17 km/h,53%,1016 mbar,16 km
2024-06-15 11:51,2024-06-15,11:51,25 °C,Sunny.,13 km/h,45%,1016 mbar,16 km
2024-06-15 12:51,2024-06-15,12:51,26 °C,Sunny.,6 km/h,43%,1016 mbar,16 km
2024-06-15 13:51,2024-06-15,13:51,24 °C,Scattered clouds.,No wind,54%,1016 mbar,16 km
2024-06-15 14:51,2024-06-15,14:51,26 °C,Passing clouds.,6 km/h,45%,1015 mbar,16 km
2024-06-15 15:51,2024-06-15,15:51,26 °C,Passing clouds.,N/A,38%,1016 mbar,16 km
2024-06-15 16:51,2024-06-15,16:51,27 °C,Sunny.,6 km/h,34%,1016 mbar,16 km
2024-06-15 17:51,2024-06-15,17:51,26 °C,Sunny.,N/A,32%,1016 mbar,16 km
2024-06-15 18:51,2024-06-15,18:51,26 °C,Sunny.,11 km/h,31%,1016 mbar,16 km
2024-06-15 19:51,2024-06-15,19:51,26 °C,Sunny.,9 km/h,31%,1017 mbar,16 km
2024-06-15 20:51,2024-06-15,20:51,24 °C,Clear.,No wind,35%,1018 mbar,16 km
2024-06-15 21:51,2024-06-15,21:51,23 °C,Clear.,No wind,38%,1018 mbar,16 km
2024-06-15 22:51,2024-06-15,22:51,23 °C,Clear.,7 km/h,41%,1019 mbar,16 km
2024-06-15 23:51,2024-06-15,23:51,21 °C,Clear.,No wind,51%,1020 mbar,16 km
2024-06-16 00:51,2024-06-16,00:51,21 °C,Clear.,6 km/h,51%,1020 mbar,16 km
2024-06-16 01:51,2024-06-16,01:51,21 °C,Clear.,7 km/h,51%,1020 mbar,16 km
2024-06-16 02:51,2024-06-16,02:51,20 °C,Clear.,7 km/h,49%,1021 mbar,16 km
2024-06-16 03:51,2024-06-16,03:51,19 °C,Clear.,9 km/h,54%,1021 mbar,16 km
2024-06-16 04:51,2024-06-16,04:51,18 °C,Clear.,13 km/h,56%,1022 mbar,16 km
2024-06-16 05:51,2024-06-16,05:51,17 °C,Sunny.,13 km/h,63%,1023 mbar,16 km
2024-06-16 06:51,2024-06-16,06:51,17 °C,Sunny.,7 km/h,60%,1024 mbar,16 km
2024-06-16 07:51,2024-06-16,07:51,18 °C,Sunny.,15 km/h,52%,1024 mbar,16 km
2024-06-16 08:51,2024-06-16,08:51,19 °C,Sunny.,15 km/h,44%,1025 mbar,16 km
2024-06-16 09:51,2024-06-16,09:51,20 °C,Sunny.,15 km/h,47%,1025 mbar,16 km
2024-06-16 10:51,2024-06-16,10:51,21 °C,Sunny.,9 km/h,44%,1025 mbar,16 km
2024-06-16 11:51,2024-06-16,11:51,23 °C,Sunny.,13 km/h,43%,1024 mbar,16 km
2024-06-16 12:51,2024-06-16,12:51,24 °C,Sunny.,9 km/h,40%,1024 mbar,16 km
2024-06-16 13:51,2024-06-16,13:51,24 °C,Sunny.,N/A,43%,1024 mbar,16 km
2024-06-16 14:51,2024-06-16,14:51,23 °C,Sunny.,7 km/h,55%,1024 mbar,16 km
2024-06-16 15:51,2024-06-16,15:51,23 °C,Sunny.,9 km/h,57%,1023 mbar,16 km
2024-06-16 16:51,2024-06-16,16:51,22 °C,Sunny.,6 km/h,66%,1023 mbar,16 km
2024-06-16 17:51,2024-06-16,17:51,21 °C,Sunny.,6 km/h,68%,1023 mbar,16 km
2024-06-16 18:51,2024-06-16,18:51,21 °C,Sunny.,N/A,73%,1023 mbar,16 km
2024-06-16 19:51,2024-06-16,19:51,20 °C,Sunny.,6 km/h,76%,1023 mbar,16 km
2024-06-16 20:51,2024-06-16,20:51,19 °C,Clear.,9 km/h,81%,1023 mbar,16 km
2024-06-16 21:51,2024-06-16,21:51,18 °C,Clear.,No wind,87%,1023 mbar,16 km
2024-06-16 22:51,2024-06-16,22:51,19 °C,Clear.,9 km/h,87%,1023 mbar,16 km
2024-06-16 23:51,2024-06-16,23:51,18 °C,Clear.,No wind,87%,1023 mbar,16 km
2024-06-17 00:51,2024-06-17,00:51,18 °C,Clear.,No wind,91%,1023 mbar,16 km
2024-06-17 01:51,2024-06-17,01:51,19 °C,Passing clouds.,7 km/h,90%,1023 mbar,16 km
2024-06-17 02:51,2024-06-17,02:51,18 °C,Clear.,No wind,94%,1023 mbar,16 km
2024-06-17 03:51,2024-06-17,03:51,18 °C,Clear.,No wind,97%,1023 mbar,16 km
2024-06-17 04:51,2024-06-17,04:51,19 °C,Clear.,No wind,93%,1023 mbar,14 km
2024-06-17 05:51,2024-06-17,05:51,19 °C,Sunny.,No wind,93%,1023 mbar,16 km
2024-06-17 06:51,2024-06-17,06:51,21 °C,Partly sunny.,No wind,84%,1023 mbar,16 km
2024-06-17 07:51,2024-06-17,07:51,21 °C,Sunny.,9 km/h,76%,1023 mbar,16 km
2024-06-17 08:51,2024-06-17,08:51,22 °C,Partly sunny.,N/A,73%,1023 mbar,16 km
2024-06-17 09:51,2024-06-17,09:51,23 °C,Partly sunny.,N/A,69%,1023 mbar,16 km
2024-06-17 10:51,2024-06-17,10:51,24 °C,Scattered clouds.,9 km/h,66%,1023 mbar,16 km
2024-06-17 11:51,2024-06-17,11:51,26 °C,Sunny.,N/A,60%,1022 mbar,16 km
2024-06-17 12:51,2024-06-17,12:51,28 °C,Passing clouds.,N/A,56%,1021 mbar,16 km
2024-06-17 13:51,2024-06-17,13:51,28 °C,Sunny.,11 km/h,55%,1020 mbar,16 km
2024-06-17 14:51,2024-06-17,14:51,28 °C,Passing clouds.,N/A,57%,1020 mbar,16 km
2024-06-17 15:51,2024-06-17,15:51,27 °C,Scattered clouds.,6 km/h,60%,1020 mbar,16 km
2024-06-17 16:51,2024-06-17,16:51,28 °C,Passing clouds.,9 km/h,58%,1020 mbar,16 km
2024-06-17 17:51,2024-06-17,17:51,26 °C,Sunny.,N/A,67%,1019 mbar,16 km
2024-06-17 18:51,2024-06-17,18:51,26 °C,Sunny.,No wind,69%,1019 mbar,16 km
2024-06-17 19:51,2024-06-17,19:51,26 °C,Sunny.,N/A,69%,1020 mbar,16 km
2024-06-17 20:51,2024-06-17,20:51,25 °C,Clear.,6 km/h,71%,1020 mbar,16 km
2024-06-17 21:51,2024-06-17,21:51,25 °C,Clear.,N/A,69%,1021 mbar,16 km
2024-06-17 22:51,2024-06-17,22:51,24 °C,Clear.,9 km/h,67%,1022 mbar,16 km
2024-06-17 23:51,2024-06-17,23:51,24 °C,Clear.,N/A,67%,1022 mbar,16 km
2024-06-18 00:51,2024-06-18,00:51,23 °C,Clear.,9 km/h,71%,1022 mbar,16 km
2024-06-18 01:51,2024-06-18,01:51,23 °C,Clear.,9 km/h,76%,1022 mbar,16 km
2024-06-18 02:51,2024-06-18,02:51,23 °C,Clear.,11 km/h,79%,1022 mbar,16 km
2024-06-18 03:51,2024-06-18,03:51,22 °C,Clear.,7 km/h,81%,1022 mbar,16 km
2024-06-18 04:51,2024-06-18,04:51,22 °C,Clear.,N/A,84%,1022 mbar,16 km
2024-06-18 05:51,2024-06-18,05:51,22 °C,Sunny.,N/A,81%,1023 mbar,16 km
2024-06-18 06:51,2024-06-18,06:51,22 °C,Sunny.,7 km/h,81%,1023 mbar,16 km
2024-06-18 08:51,2024-06-18,08:51,24 °C,Sunny.,6 km/h,72%,1024 mbar,16 km
2024-06-18 09:51,2024-06-18,09:51,26 °C,Sunny.,No wind,71%,1024 mbar,16 km
2024-06-18 10:51,2024-06-18,10:51,27 °C,Sunny.,N/A,71%,1024 mbar,16 km
2024-06-18 11:51,2024-06-18,11:51,29 °C,Sunny.,No wind,65%,1024 mbar,16 km
2024-06-18 12:51,2024-06-18,12:51,30 °C,Sunny.,No wind,61%,1024 mbar,16 km
2024-06-18 13:51,2024-06-18,13:51,29 °C,Sunny.,N/A,63%,1024 mbar,16 km
2024-06-18 14:51,2024-06-18,14:51,29 °C,Sunny.,7 km/h,63%,1024 mbar,16 km
2024-06-18 15:51,2024-06-18,15:51,29 °C,Sunny.,9 km/h,65%,1023 mbar,16 km
2024-06-18 16:51,2024-06-18,16:51,28 °C,Sunny.,6 km/h,65%,1023 mbar,16 km
2024-06-18 17:51,2024-06-18,17:51,28 °C,Sunny.,N/A,63%,1023 mbar,16 km
2024-06-18 18:51,2024-06-18,18:51,27 °C,Sunny.,N/A,60%,1023 mbar,16 km
2024-06-18 19:51,2024-06-18,19:51,27 °C,Sunny.,9 km/h,58%,1023 mbar,16 km
2024-06-18 20:51,2024-06-18,20:51,26 °C,Clear.,7 km/h,64%,1024 mbar,16 km
2024-06-18 21:51,2024-06-18,21:51,26 °C,Clear.,6 km/h,64%,1024 mbar,16 km
2024-06-18 22:51,2024-06-18,22:51,26 °C,Clear.,No wind,62%,1025 mbar,16 km
2024-06-18 23:51,2024-06-18,23:51,25 °C,Clear.,No wind,58%,1025 mbar,16 km
2024-06-19 00:51,2024-06-19,00:51,24 °C,Clear.,No wind,52%,1025 mbar,16 km
2024-06-19 01:51,2024-06-19,01:51,24 °C,Clear.,N/A,52%,1025 mbar,16 km
2024-06-19 02:51,2024-06-19,02:51,23 °C,Clear.,No wind,57%,1026 mbar,16 km
2024-06-19 03:51,2024-06-19,03:51,23 °C,Clear.,6 km/h,74%,1026 mbar,16 km
2024-06-19 04:51,2024-06-19,04:51,22 °C,Overcast.,6 km/h,78%,1026 mbar,16 km
2024-06-19 05:51,2024-06-19,05:51,23 °C,Passing clouds.,No wind,74%,1027 mbar,16 km
2024-06-19 06:51,2024-06-19,06:51,23 °C,Sunny.,No wind,76%,1027 mbar,16 km
2024-06-19 07:51,2024-06-19,07:51,24 °C,Passing clouds.,6 km/h,76%,1028 mbar,16 km
2024-06-19 08:51,2024-06-19,08:51,24 °C,Sunny.,6 km/h,77%,1028 mbar,16 km
2024-06-19 09:51,2024-06-19,09:51,25 °C,Sunny.,No wind,77%,1028 mbar,16 km
2024-06-19 10:51,2024-06-19,10:51,27 °C,Sunny.,No wind,71%,1028 mbar,16 km
2024-06-19 11:51,2024-06-19,11:51,29 °C,Sunny.,6 km/h,65%,1027 mbar,16 km
2024-06-19 12:51,2024-06-19,12:51,30 °C,Sunny.,7 km/h,63%,1027 mbar,16 km
2024-06-19 13:51,2024-06-19,13:51,31 °C,Sunny.,7 km/h,63%,1026 mbar,16 km
2024-06-19 14:51,2024-06-19,14:51,29 °C,Sunny.,N/A,63%,1026 mbar,16 km
2024-06-19 15:51,2024-06-19,15:51,29 °C,Sunny.,7 km/h,61%,1026 mbar,16 km
2024-06-19 16:51,2024-06-19,16:51,28 °C,Sunny.,N/A,55%,1026 mbar,16 km
2024-06-19 17:51,2024-06-19,17:51,28 °C,Sunny.,6 km/h,53%,1026 mbar,16 km
2024-06-19 18:51,2024-06-19,18:51,27 °C,Sunny.,7 km/h,47%,1026 mbar,16 km
2024-06-19 19:51,2024-06-19,19:51,26 °C,Sunny.,6 km/h,39%,1026 mbar,16 km
2024-06-19 20:51,2024-06-19,20:51,25 °C,Clear.,No wind,50%,1026 mbar,16 km
2024-06-19 21:51,2024-06-19,21:51,24 °C,Clear.,No wind,62%,1027 mbar,16 km
2024-06-19 22:51,2024-06-19,22:51,25 °C,Clear.,No wind,60%,1027 mbar,16 km
2024-06-19 23:51,2024-06-19,23:51,24 °C,Clear.,11 km/h,62%,1027 mbar,16 km
2024-06-20 00:51,2024-06-20,00:51,24 °C,Clear.,6 km/h,62%,1026 mbar,16 km
2024-06-20 01:51,2024-06-20,01:51,24 °C,Clear.,6 km/h,64%,1026 mbar,16 km
2024-06-20 02:51,2024-06-20,02:51,23 °C,Clear.,9 km/h,67%,1026 mbar,16 km
2024-06-20 03:51,2024-06-20,03:51,23 °C,Clear.,7 km/h,66%,1026 mbar,16 km
2024-06-20 04:51,2024-06-20,04:51,23 °C,Clear.,N/A,66%,1026 mbar,16 km
2024-06-20 05:51,2024-06-20,05:51,23 °C,Sunny.,9 km/h,69%,1026 mbar,16 km
2024-06-20 06:51,2024-06-20,06:51,23 °C,Sunny.,7 km/h,69%,1026 mbar,16 km
2024-06-20 07:51,2024-06-20,07:51,23 °C,Sunny.,7 km/h,69%,1026 mbar,16 km
2024-06-20 08:51,2024-06-20,08:51,26 °C,Sunny.,6 km/h,62%,1026 mbar,16 km
2024-06-20 09:51,2024-06-20,09:51,27 °C,Sunny.,No wind,58%,1026 mbar,16 km
2024-06-20 10:51,2024-06-20,10:51,28 °C,Sunny.,7 km/h,58%,1026 mbar,16 km
2024-06-20 11:51,2024-06-20,11:51,31 °C,Sunny.,N/A,46%,1026 mbar,16 km
2024-06-20 12:51,2024-06-20,12:51,31 °C,Sunny.,N/A,48%,1026 mbar,16 km
2024-06-20 13:51,2024-06-20,13:51,32 °C,Sunny.,No wind,42%,1025 mbar,16 km
2024-06-20 14:51,2024-06-20,14:51,31 °C,Sunny.,6 km/h,46%,1024 mbar,16 km
2024-06-20 15:51,2024-06-20,15:51,31 °C,Sunny.,7 km/h,48%,1024 mbar,16 km
2024-06-20 16:51,2024-06-20,16:51,31 °C,Sunny.,7 km/h,50%,1023 mbar,16 km
2024-06-20 17:51,2024-06-20,17:51,30 °C,Sunny.,N/A,51%,1023 mbar,16 km
2024-06-20 19:51,2024-06-20,19:51,29 °C,Sunny.,No wind,53%,1022 mbar,16 km
2024-06-20 20:51,2024-06-20,20:51,28 °C,Clear.,No wind,56%,1023 mbar,16 km
2024-06-20 21:51,2024-06-20,21:51,27 °C,Clear.,No wind,60%,1023 mbar,16 km
2024-06-20 22:51,2024-06-20,22:51,27 °C,Clear.,No wind,62%,1023 mbar,16 km
2024-06-20 23:51,2024-06-20,23:51,28 °C,Clear.,11 km/h,56%,1023 mbar,16 km
2024-06-21 00:51,2024-06-21,00:51,28 °C,Clear.,13 km/h,55%,1023 mbar,16 km
2024-06-21 01:51,2024-06-21,01:51,27 °C,Clear.,9 km/h,58%,1022 mbar,16 km
2024-06-21 02:51,2024-06-21,02:51,26 °C,Clear.,6 km/h,60%,1022 mbar,16 km
2024-06-21 03:51,2024-06-21,03:51,26 °C,Clear.,9 km/h,62%,1022 mbar,16 km
2024-06-21 04:51,2024-06-21,04:51,25 °C,Clear.,11 km/h,64%,1022 mbar,16 km
2024-06-21 05:51,2024-06-21,05:51,25 °C,Sunny.,N/A,64%,1022 mbar,16 km
2024-06-21 06:51,2024-06-21,06:51,25 °C,Sunny.,6 km/h,64%,1022 mbar,16 km
2024-06-21 07:51,2024-06-21,07:51,26 °C,Sunny.,No wind,60%,1022 mbar,16 km
2024-06-21 08:51,2024-06-21,08:51,27 °C,Sunny.,No wind,60%,1022 mbar,16 km
2024-06-21 09:51,2024-06-21,09:51,28 °C,Sunny.,6 km/h,57%,1022 mbar,16 km
